T   P   el   H   H2   He   C2H2   CH4   CO   CO2   H2O   H2S   HCN   K   Na   NH3   PH3   TiO   VO   Fe   Fe+   Mg   Ca   Ti   Ti+   V   C   Cr   Ni   Mn   Ca+   Li   OH
2.600000E+03   4.641589E+05   1.349510E-07   1.632678E-02   8.386699E-01   1.442123E-01   1.682467E-10   3.567834E-08   4.558809E-04   2.706908E-08   3.196909E-04   1.195942E-05   6.507463E-08   1.055043E-07   2.833989E-06   2.596789E-07   2.863276E-09   9.254229E-08   1.572201E-09   4.884214E-05   1.384170E-11   5.640638E-05   3.376251E-06   4.388822E-08   1.875702E-12   1.412002E-08   9.467905E-12   4.661398E-07   2.734221E-06   4.738134E-07   3.224634E-09   3.227196E-09   2.015004E-06
2.500000E+03   4.641589E+05   8.893027E-08   1.072637E-02   8.438589E-01   1.446193E-01   1.837987E-10   5.466846E-08   4.571475E-04   2.826078E-08   3.212905E-04   1.341121E-05   6.552889E-08   1.245770E-07   2.868466E-06   2.893601E-07   4.070068E-09   1.036334E-07   2.002970E-09   4.897994E-05   4.646750E-12   5.664074E-05   3.384949E-06   3.476437E-08   6.019872E-13   1.351841E-08   3.220274E-12   4.407091E-07   2.734184E-06   4.723318E-07   1.491047E-09   3.236309E-09   1.183644E-06
2.400000E+03   4.641589E+05   5.636723E-08   6.800568E-03   8.474960E-01   1.449046E-01   2.016996E-10   8.646102E-08   4.580154E-04   2.963366E-08   3.224102E-04   1.471792E-05   6.588511E-08   1.415863E-07   2.890336E-06   3.244045E-07   5.723560E-09   1.140791E-07   2.571479E-09   4.907646E-05   1.436092E-12   5.683315E-05   3.387911E-06   2.641358E-08   1.733870E-13   1.270721E-08   1.000187E-12   4.127875E-07   2.730485E-06   4.703276E-07   6.512339E-10   3.242699E-09   6.645072E-07
2.300000E+03   4.641589E+05   3.413225E-08   4.143248E-03   8.499577E-01   1.450977E-01   2.228576E-10   1.419923E-07   4.585669E-04   3.123167E-08   3.231406E-04   1.582241E-05   6.619580E-08   1.552712E-07   2.903963E-06   3.666498E-07   7.940790E-09   1.233108E-07   3.315800E-09   4.914173E-05   4.048847E-13   5.699440E-05   3.385136E-06   1.918531E-08   4.434185E-14   1.164366E-08   2.804624E-13   3.825259E-07   2.723400E-06   4.678770E-07   2.670979E-10   3.247024E-09   3.545202E-07
2.200000E+03   4.641589E+05   1.963041E-08   2.413432E-03   8.515601E-01   1.452234E-01   2.484957E-10   2.437537E-07   4.588574E-04   3.310950E-08   3.235369E-04   1.669165E-05   6.650927E-08   1.652898E-07   2.912402E-06   4.186252E-07   1.085881E-08   1.308828E-07   4.269787E-09   4.918414E-05   1.028150E-13   5.713358E-05   3.375653E-06   1.327779E-08   9.930167E-15   1.029528E-08   7.004745E-14   3.501351E-07   2.712991E-06   4.650352E-07   1.019338E-10   3.249842E-09   1.785213E-07
2.100000E+03   4.641589E+05   1.066073E-08   1.335897E-03   8.525582E-01   1.453017E-01   2.802095E-10   4.406043E-07   4.589009E-04   3.534065E-08   3.236622E-04   1.731908E-05   6.685862E-08   1.720072E-07   2.917623E-06   4.838904E-07   1.465665E-08   1.365367E-07   5.442603E-09   4.921045E-05   2.313969E-14   5.725793E-05   3.357088E-06   8.722738E-09   1.914084E-15   8.664059E-09   1.532947E-14   3.159141E-07   2.699076E-06   4.618352E-07   3.576094E-11   3.251598E-09   8.417050E-08
2.000000E+03   4.641589E+05   5.430101E-09   6.974996E-04   8.531494E-01   1.453483E-01   3.198228E-10   8.451066E-07   4.586337E-04   3.803846E-08   3.237245E-04   1.772167E-05   6.722797E-08   1.761052E-07   2.920747E-06   5.675812E-07   1.959469E-08   1.401884E-07   6.783548E-09   4.922591E-05   4.526102E-15   5.737291E-05   3.324669E-06   5.411052E-09   3.107929E-16   6.817737E-09   2.880786E-15   2.802792E-07   2.681179E-06   4.582865E-07   1.135708E-11   3.252641E-09   3.681443E-08
1.900000E+03   4.641589E+05   2.572527E-09   3.404411E-04   8.534793E-01   1.453745E-01   3.689053E-10   1.733522E-06   4.578153E-04   4.138471E-08   3.242296E-04   1.793357E-05   6.750521E-08   1.782398E-07   2.922156E-06   6.773149E-07   2.606590E-08   1.418294E-07   8.139329E-09   4.923436E-05   7.515383E-16   5.748224E-05   3.269069E-06   3.145324E-09   4.136939E-17   4.910278E-09   4.533312E-16   2.437874E-07   2.658453E-06   4.543744E-07   3.201932E-12   3.253228E-09   1.477594E-08
1.800000E+03   4.641589E+05   1.120655E-09   1.536309E-04   8.536499E-01   1.453886E-01   4.275656E-10   3.831190E-06   4.557461E-04   4.564842E-08   3.260788E-04   1.799910E-05   6.742050E-08   1.787931E-07   2.921390E-06   8.247402E-07   3.465135E-08   1.413635E-07   9.233188E-09   4.923846E-05   1.030626E-16   5.758792E-05   3.171588E-06   1.693592E-09   4.363211E-18   3.159306E-09   5.786973E-17   2.071477E-07   2.629562E-06   4.500575E-07   7.814439E-13   3.253543E-09   5.371992E-09
1.700000E+03   4.641589E+05   4.413641E-10   6.323104E-05   8.537268E-01   1.453968E-01   4.892624E-10   9.157289E-06   4.504258E-04   5.124041E-08   3.312570E-04   1.797268E-05   6.629658E-08   1.776429E-07   2.916663E-06   1.028277E-06   4.619643E-08   1.383528E-07   9.708468E-09   4.923976E-05   1.131059E-17   5.768998E-05   2.992407E-06   8.290826E-10   3.489213E-19   1.764979E-09   5.742976E-18   1.712124E-07   2.592488E-06   4.452639E-07   1.593436E-13   3.253715E-09   1.743278E-09
1.600000E+03   4.641589E+05   1.533054E-10   2.333398E-05   8.537454E-01   1.454038E-01   5.239533E-10   2.340777E-05   4.361772E-04   5.883941E-08   3.452218E-04   1.793672E-05   6.237895E-08   1.740197E-07   2.904570E-06   1.318159E-06   6.206993E-08   1.315041E-07   9.218286E-09   4.923842E-05   9.581642E-19   5.778512E-05   2.641446E-06   3.564005E-10   1.986327E-20   8.211386E-10   4.153762E-19   1.369393E-07   2.544248E-06   4.398849E-07   2.552624E-14   3.253848E-09   4.982291E-10
1.500000E+03   4.641589E+05   4.546494E-11   7.555642E-06   8.537120E-01   1.454159E-01   4.577198E-10   6.092011E-05   3.986923E-04   6.912902E-08   3.817157E-04   1.802901E-05   5.231100E-08   1.675007E-07   2.883856E-06   1.746137E-06   8.524951E-08   1.175782E-07   7.515627E-09   4.922959E-05   6.006049E-20   5.786060E-05   1.934724E-06   1.251876E-10   7.251742E-22   2.941404E-10   1.954029E-20   1.053222E-07   2.480465E-06   4.337665E-07   2.777600E-15   3.254064E-09   1.248320E-10
1.400000E+03   4.641589E+05   1.096781E-11   2.087959E-06   8.536088E-01   1.454413E-01   2.540825E-10   1.460639E-04   3.136461E-04   7.888706E-08   4.639327E-04   1.837174E-05   3.439950E-08   1.576160E-07   2.853197E-06   2.405108E-06   1.227994E-07   9.118714E-08   4.811176E-09   4.917141E-05   2.655534E-21   5.786222E-05   8.306732E-07   3.132643E-11   1.430311E-23   7.100990E-11   4.869408E-22   7.728916E-08   2.394664E-06   4.266912E-07   1.413802E-16   3.254552E-09   2.750769E-11
1.300000E+03   4.641589E+05   1.955981E-12   4.748951E-07   8.534335E-01   1.454823E-01   6.560765E-11   2.851415E-04   1.747621E-04   6.992267E-08   5.983231E-04   1.882462E-05   1.511038E-08   1.366617E-07   2.779131E-06   3.471275E-06   1.853767E-07   5.424376E-08   2.300485E-09   4.867758E-05   7.828972E-23   5.750240E-05   1.417360E-07   4.866210E-12   1.286531E-25   1.074566E-11   4.791629E-24   5.357811E-08   2.277166E-06   4.183176E-07   2.236457E-18   3.255408E-09   5.052829E-12
1.200000E+03   4.641589E+05   2.372769E-13   8.471462E-08   8.532843E-01   1.455194E-01   5.880390E-12   4.087913E-04   5.132359E-05   3.128141E-08   7.088285E-04   1.895870E-05   3.805221E-09   1.063570E-07   2.647863E-06   5.300837E-06   2.490025E-07   2.471074E-08   9.277936E-10   4.460442E-05   1.291201E-24   5.510092E-05   1.344040E-08   5.114255E-13   5.282440E-28   1.236821E-12   1.372657E-26   3.462113E-08   2.114124E-06   4.080626E-07   1.433926E-20   3.256223E-09   6.399801E-13
1.100000E+03   4.641589E+05   1.862435E-14   1.109885E-08   8.532814E-01   1.455370E-01   1.804347E-13   4.531949E-04   7.026046E-06   5.667232E-09   6.914597E-04   1.846224E-05   5.400101E-10   8.424191E-08   2.540437E-06   8.663682E-06   7.919867E-08   9.979606E-09   3.623237E-10   2.553840E-05   6.865928E-27   4.313898E-05   1.053614E-09   4.383526E-14   1.050164E-30   1.312537E-13   9.556203E-30   2.048093E-08   1.887740E-06   3.950770E-07   4.980078E-23   3.256626E-09   4.592070E-14
1.000000E+03   4.641589E+05   7.746918E-16   9.741137E-10   8.533703E-01   1.455479E-01   2.256667E-15   4.597500E-04   5.120392E-07   5.099073E-10   5.862616E-04   1.736361E-05   4.624322E-11   7.185643E-08   2.493691E-06   1.532212E-05   1.322779E-08   3.564531E-09   1.288530E-10   4.218217E-06   4.979687E-30   1.475725E-05   5.761957E-11   2.605198E-15   8.214847E-34   1.048363E-14   1.393403E-33   1.081777E-08   1.580669E-06   3.781607E-07   7.779973E-26   3.256859E-09   1.767119E-15
9.000000E+02   4.641589E+05   1.182823E-17   5.015324E-11   8.533970E-01   1.455537E-01   1.060109E-17   4.602575E-04   2.358103E-08   3.470443E-11   5.405799E-04   1.653142E-05   2.204391E-12   6.552841E-08   2.448968E-06   2.939931E-05   1.135807E-09   8.852601E-10   3.150843E-11   1.819783E-07   0.000000E+00   1.084256E-06   1.287832E-12   6.474067E-17   0.000000E+00   3.756441E-16   2.850456E-38   4.917303E-09   1.190507E-06   3.553769E-07   0.000000E+00   3.256990E-09   3.697844E-17
8.000000E+02   4.641589E+05   5.147620E-20   1.241711E-12   8.533493E-01   1.455608E-01   1.353693E-20   4.603032E-04   5.835560E-10   1.605185E-12   5.514782E-04   1.725215E-05   4.470543E-14   5.919228E-08   2.163737E-06   5.857583E-05   4.183195E-11   1.352459E-10   4.698408E-12   2.659683E-09   0.000000E+00   2.462902E-08   9.200338E-15   5.290994E-19   0.000000E+00   4.900710E-18   4.017061E-44   1.818023E-09   7.570056E-07   3.236491E-07   0.000000E+00   3.257196E-09   3.212049E-19
7.000000E+02   4.641589E+05   1.832640E-23   1.082168E-14   8.532744E-01   1.455722E-01   2.733127E-24   4.603397E-04   5.306586E-12   3.374385E-14   5.733409E-04   2.069811E-05   2.172599E-16   8.857273E-09   2.187387E-07   9.876852E-05   5.536989E-13   1.142887E-11   3.927088E-13   1.075593E-11   0.000000E+00   1.734360E-10   1.496578E-17   1.017965E-21   0.000000E+00   1.761729E-20   1.252657E-51   4.992577E-10   3.728910E-07   2.783219E-07   0.000000E+00   3.257540E-09   7.376241E-22
6.000000E+02   4.641589E+05   1.637030E-28   1.975096E-17   8.532490E-01   1.455755E-01   3.543171E-29   4.603501E-04   1.030745E-14   1.974882E-16   5.787852E-04   2.189377E-05   1.113188E-19   7.876823E-11   1.904255E-09   1.144569E-04   1.693182E-15   4.241119E-13   1.455155E-14   7.002493E-15   0.000000E+00   2.388436E-13   2.911820E-21   2.486805E-25   0.000000E+00   1.012030E-23   1.304088E-61   8.724452E-11   1.284898E-07   2.138491E-07   0.000000E+00   3.257655E-09   2.193736E-25
5.000000E+02   4.641589E+05   1.393259E-35   2.967341E-21   8.532484E-01   1.455757E-01   5.883511E-36   4.603507E-04   1.806344E-18   1.665299E-19   5.787637E-04   2.121187E-05   2.552574E-24   7.352721E-14   2.250950E-12   1.156136E-04   4.556410E-19   4.100353E-15   1.402294E-16   2.269228E-19   0.000000E+00   2.239522E-17   1.754278E-26   2.091353E-30   0.000000E+00   2.870778E-28   1.516418E-75   7.309974E-12   2.652961E-08   1.300218E-07   0.000000E+00   3.257663E-09   2.575017E-30

2.154435E+05

5.000000E+03   2.154435E+05   3.186200E-05   8.781476E-01   4.004506E-02   8.156145E-02   4.240571E-11   1.068498E-12   2.128702E-04   6.289245E-10   1.082030E-06   2.789424E-09   1.575678E-08   3.101574E-10   2.946096E-08   1.364498E-10   1.916482E-14   3.113113E-11   6.418133E-13   2.077406E-05   6.845080E-06   1.947888E-05   8.054654E-08   1.431958E-08   6.715588E-08   2.565334E-09   3.379048E-05   1.483976E-07   4.328681E-08   1.780229E-07   1.874424E-06   1.824793E-09   2.437568E-05
4.900000E+03   2.154435E+05   2.762826E-05   8.682882E-01   4.917587E-02   8.227694E-02   4.247207E-11   1.606785E-12   2.296884E-04   8.156407E-10   1.591443E-06   4.008294E-09   1.844235E-08   3.477701E-10   3.438760E-08   2.239871E-10   3.057305E-14   4.958205E-11   9.830007E-13   2.230605E-05   5.556011E-06   2.174034E-05   9.771640E-08   1.732557E-08   6.484485E-08   3.037563E-09   2.209914E-05   1.720574E-07   5.710100E-08   1.981523E-07   1.874342E-06   1.840846E-09   2.866843E-05
4.800000E+03   2.154435E+05   2.378732E-05   8.559608E-01   6.059719E-02   8.317241E-02   3.962375E-11   2.352116E-12   2.433382E-04   1.059100E-09   2.394029E-06   5.817841E-09   2.049808E-08   3.918509E-10   4.036940E-08   3.640449E-10   4.933612E-14   8.067963E-11   1.532113E-12   2.374104E-05   4.424682E-06   2.397728E-05   1.193374E-07   2.095172E-08   6.207717E-08   3.580979E-09   1.381135E-05   1.982332E-07   7.593714E-08   2.181017E-07   1.874067E-06   1.860914E-09   3.413607E-05
4.700000E+03   2.154435E+05   2.036195E-05   8.405810E-01   7.485023E-02   8.429029E-02   3.481979E-11   3.366247E-12   2.543769E-04   1.382285E-09   3.675518E-06   8.525019E-09   2.170498E-08   4.447093E-10   4.777294E-08   5.836036E-10   8.047257E-14   1.339680E-10   2.426956E-12   2.508966E-05   3.454860E-06   2.615788E-05   1.469899E-07   2.531565E-08   5.876567E-08   4.201227E-09   8.306736E-06   2.268863E-07   1.019657E-07   2.376117E-07   1.873016E-06   1.885947E-09   4.101666E-05
4.600000E+03   2.154435E+05   1.735824E-05   8.214851E-01   9.254929E-02   8.567875E-02   2.928349E-11   4.739310E-12   2.636582E-04   1.815388E-09   5.729653E-06   1.260047E-08   2.205703E-08   5.097497E-10   5.713964E-08   9.204708E-10   1.325111E-13   2.260459E-10   3.891272E-12   2.637300E-05   2.641779E-06   2.826432E-05   1.829716E-07   3.053904E-08   5.481591E-08   4.901918E-09   4.846149E-06   2.578747E-07   1.384341E-07   2.565319E-07   1.870020E-06   1.917025E-09   4.948484E-05
4.500000E+03   2.154435E+05   1.476566E-05   7.979647E-01   1.143501E-01   8.738915E-02   2.399288E-11   6.607803E-12   2.720942E-04   2.396005E-09   9.003316E-06   1.876236E-08   2.172548E-08   5.919572E-10   6.927115E-08   1.426229E-09   2.198933E-13   3.849770E-10   6.276408E-12   2.761900E-05   1.974956E-06   3.029295E-05   2.306132E-07   3.672191E-08   5.014364E-08   5.682540E-09   2.763879E-06   2.908988E-07   1.901647E-07   2.748201E-07   1.862937E-06   1.955302E-09   5.957752E-05
4.400000E+03   2.154435E+05   1.255833E-05   7.693310E-01   1.408902E-01   8.947152E-02   1.949017E-11   9.178912E-12   2.804797E-04   3.167566E-09   1.413840E-05   2.809648E-08   2.096578E-08   6.985693E-10   8.534996E-08   2.168960E-09   3.668692E-13   6.560513E-10   1.010788E-11   2.885846E-05   1.440568E-06   3.225211E-05   2.946559E-07   4.389398E-08   4.471125E-08   6.535691E-09   1.552267E-06   3.254413E-07   2.641013E-07   2.925231E-07   1.848159E-06   2.001899E-09   7.107867E-05
4.300000E+03   2.154435E+05   1.069701E-05   7.350140E-01   1.726966E-01   9.196714E-02   1.595593E-11   1.276788E-11   2.894124E-04   4.173828E-09   2.197861E-05   4.222155E-08   2.003529E-08   8.399282E-10   1.070959E-07   3.234570E-09   6.136191E-13   1.107103E-09   1.611663E-11   3.012089E-05   1.023132E-06   3.415829E-05   3.815684E-07   5.194344E-08   3.858480E-08   7.444479E-09   8.643769E-07   3.607315E-07   3.695398E-07   3.097452E-07   1.820112E-06   2.057745E-09   8.337544E-05
4.200000E+03   2.154435E+05   9.131723E-06   6.946888E-01   2.100695E-01   9.489959E-02   1.336207E-11   1.785875E-11   2.992758E-04   5.447633E-09   3.348741E-05   6.350572E-08   1.914807E-08   1.030419E-09   1.369375E-07   4.725087E-09   1.025516E-12   1.828826E-09   2.521785E-11   3.143048E-05   7.064820E-07   3.603123E-05   4.994456E-07   6.054679E-08   3.199485E-08   8.381796E-09   4.802621E-07   3.957757E-07   5.170965E-07   3.266105E-07   1.771130E-06   2.123368E-09   9.534848E-05
